,latent_x,latent_y,Co,Cr,Fe,Ni,Mn,Al
10121,0.864321608,-1.989949749,0.0831,0.111396,0.086296,0.138083,0.02998,0.551145
10122,0.904522613,-1.989949749,0.082896,0.111074,0.086055,0.136654,0.029766,0.553555
10123,0.944723618,-1.989949749,0.082729,0.110799,0.085823,0.135224,0.029569,0.555856
10124,0.984924623,-1.989949749,0.082598,0.110572,0.0856,0.133792,0.029387,0.558051
10125,1.025125628,-1.989949749,0.082503,0.110394,0.085384,0.132355,0.029222,0.560142
10126,1.065326633,-1.989949749,0.082444,0.110264,0.085175,0.130912,0.029072,0.562132
10127,1.105527638,-1.989949749,0.08242,0.110184,0.084971,0.129461,0.028938,0.564025
10128,1.145728643,-1.989949749,0.082432,0.110155,0.084771,0.128,0.02882,0.565824
10129,1.185929648,-1.989949749,0.082478,0.110176,0.084573,0.126525,0.028717,0.567531
10130,1.226130653,-1.989949749,0.082559,0.110251,0.084375,0.125036,0.028629,0.56915
10131,1.266331658,-1.989949749,0.082675,0.110379,0.084177,0.123529,0.028557,0.570683
10132,1.306532663,-1.989949749,0.082825,0.110562,0.083976,0.122003,0.0285,0.572134
10133,1.346733668,-1.989949749,0.08301,0.110801,0.083769,0.120454,0.028459,0.573506
10134,1.386934673,-1.989949749,0.083229,0.111098,0.083557,0.118881,0.028433,0.574802
10135,1.427135678,-1.989949749,0.083481,0.111456,0.083335,0.117281,0.028423,0.576024
10136,1.467336683,-1.989949749,0.083767,0.111875,0.083102,0.115651,0.028429,0.577176
10137,1.507537688,-1.989949749,0.084087,0.112358,0.082856,0.113988,0.02845,0.578261
10138,1.547738693,-1.989949749,0.08444,0.112907,0.082593,0.112291,0.028488,0.579282
10139,1.587939698,-1.989949749,0.084825,0.113524,0.082311,0.110556,0.028542,0.580242
10140,1.628140704,-1.989949749,0.085244,0.114214,0.082007,0.10878,0.028613,0.581143
10141,1.668341709,-1.989949749,0.085695,0.114978,0.081678,0.106961,0.0287,0.581989
10142,1.708542714,-1.989949749,0.086177,0.115819,0.08132,0.105097,0.028805,0.582781
10143,1.748743719,-1.989949749,0.086691,0.116742,0.080931,0.103184,0.028928,0.583524
10144,1.788944724,-1.989949749,0.087324,0.11739,0.081,0.10195,0.029016,0.58332
10145,1.829145729,-1.989949749,0.08807,0.11781,0.081463,0.101276,0.029078,0.582303
10146,1.869346734,-1.989949749,0.088864,0.11827,0.081953,0.10061,0.029152,0.58115
10147,1.909547739,-1.989949749,0.089708,0.11877,0.082471,0.099953,0.029239,0.579859
10148,1.949748744,-1.989949749,0.090602,0.119311,0.083017,0.099303,0.029338,0.578429
10149,1.989949749,-1.989949749,0.091548,0.119893,0.083592,0.098659,0.02945,0.576858
10150,2.030150754,-1.989949749,0.092548,0.120516,0.084196,0.098022,0.029573,0.575144
10151,2.070351759,-1.989949749,0.093602,0.121181,0.084829,0.09739,0.02971,0.573287
10152,2.110552764,-1.989949749,0.094475,0.121687,0.085346,0.096786,0.029802,0.571904
10153,2.150753769,-1.989949749,0.094849,0.121765,0.085553,0.096239,0.029774,0.571819
10154,2.190954774,-1.989949749,0.095238,0.121856,0.085767,0.095701,0.029751,0.571687
10155,2.231155779,-1.989949749,0.095642,0.121957,0.085988,0.095172,0.029732,0.571509
10156,2.271356784,-1.989949749,0.096059,0.122071,0.086216,0.094651,0.029718,0.571285
10157,2.311557789,-1.989949749,0.096491,0.122195,0.08645,0.094139,0.029707,0.571018
10158,2.351758794,-1.989949749,0.096937,0.12233,0.086691,0.093634,0.029701,0.570707
10159,2.391959799,-1.989949749,0.097396,0.122475,0.086939,0.093137,0.029699,0.570354
10160,2.432160804,-1.989949749,0.097869,0.122631,0.087193,0.092648,0.0297,0.569959
10161,2.472361809,-1.989949749,0.098356,0.122797,0.087453,0.092166,0.029706,0.569523
10162,2.512562814,-1.989949749,0.098856,0.122973,0.087719,0.091691,0.029715,0.569047
10163,2.552763819,-1.989949749,0.099369,0.123159,0.087991,0.091222,0.029727,0.568531
10164,2.592964824,-1.989949749,0.099896,0.123354,0.08827,0.090761,0.029743,0.567976
10165,2.633165829,-1.989949749,0.100436,0.123558,0.088554,0.090305,0.029763,0.567384
10166,2.673366834,-1.989949749,0.100989,0.123772,0.088844,0.089856,0.029786,0.566754
10167,2.713567839,-1.989949749,0.101554,0.123994,0.08914,0.089413,0.029812,0.566087
10168,2.753768844,-1.989949749,0.102133,0.124225,0.089441,0.088975,0.029841,0.565385
10169,2.793969849,-1.989949749,0.102724,0.124464,0.089747,0.088544,0.029874,0.564647
10170,2.834170854,-1.989949749,0.103329,0.124712,0.090059,0.088117,0.029909,0.563874
10171,2.874371859,-1.989949749,0.103945,0.124968,0.090376,0.087696,0.029947,0.563067
10172,2.914572864,-1.989949749,0.104574,0.125232,0.090699,0.08728,0.029989,0.562226
10173,2.954773869,-1.989949749,0.105216,0.125504,0.091026,0.086869,0.030033,0.561352
10174,2.994974874,-1.989949749,0.10587,0.125783,0.091358,0.086462,0.03008,0.560446
10175,3.035175879,-1.989949749,0.106536,0.12607,0.091696,0.086061,0.030129,0.559509
10176,3.075376884,-1.989949749,0.107215,0.126364,0.092037,0.085663,0.030181,0.558539
10177,3.115577889,-1.989949749,0.107905,0.126665,0.092384,0.08527,0.030236,0.557539
10178,3.155778894,-1.989949749,0.108608,0.126973,0.092735,0.084881,0.030293,0.556509
10179,3.195979899,-1.989949749,0.109901,0.127301,0.093902,0.084986,0.030367,0.553543
10180,3.236180905,-1.989949749,0.111208,0.12763,0.095075,0.085086,0.030442,0.550559
10181,3.27638191,-1.989949749,0.112498,0.127961,0.096213,0.085155,0.030518,0.547655
10182,3.316582915,-1.989949749,0.113771,0.128294,0.097314,0.085195,0.030594,0.544831
10183,3.35678392,-1.989949749,0.115028,0.128629,0.098379,0.085206,0.030671,0.542087
10184,3.396984925,-1.989949749,0.116267,0.128967,0.099408,0.08519,0.030749,0.53942
10185,3.43718593,-1.989949749,0.11749,0.129307,0.100399,0.085146,0.030827,0.53683
10186,3.477386935,-1.989949749,0.118697,0.129651,0.101354,0.085075,0.030906,0.534316
10187,3.51758794,-1.989949749,0.119887,0.129998,0.102272,0.08498,0.030987,0.531877
10188,3.557788945,-1.989949749,0.12106,0.130349,0.103153,0.084859,0.031068,0.529511
10189,3.59798995,-1.989949749,0.122217,0.130704,0.103997,0.084715,0.03115,0.527217
10190,3.638190955,-1.989949749,0.123358,0.131063,0.104805,0.084547,0.031233,0.524994
10191,3.67839196,-1.989949749,0.124482,0.131426,0.105575,0.084357,0.031318,0.522842
10192,3.718592965,-1.989949749,0.125591,0.131794,0.10631,0.084145,0.031403,0.520757
10193,3.75879397,-1.989949749,0.126683,0.132166,0.107008,0.083912,0.03149,0.51874
10194,3.798994975,-1.989949749,0.12776,0.132544,0.10767,0.083659,0.031578,0.516789
10195,3.83919598,-1.989949749,0.128821,0.132926,0.108296,0.083387,0.031667,0.514903
10196,3.879396985,-1.989949749,0.129866,0.133313,0.108887,0.083096,0.031758,0.51308
10197,3.91959799,-1.989949749,0.130897,0.133705,0.109443,0.082787,0.031849,0.511318
10198,3.959798995,-1.989949749,0.131911,0.134103,0.109964,0.082461,0.031942,0.509618
10199,4,-1.989949749,0.132911,0.134506,0.110451,0.082119,0.032037,0.507977
10200,-4,-1.949748744,0.208113,0.238884,0.09581,0.197777,0.128695,0.130722
10201,-3.959798995,-1.949748744,0.208227,0.237297,0.096493,0.198636,0.128058,0.131288
10202,-3.91959799,-1.949748744,0.20832,0.23573,0.097174,0.199489,0.127416,0.131872
10203,-3.879396985,-1.949748744,0.208391,0.234182,0.097853,0.200335,0.126766,0.132473
10204,-3.83919598,-1.949748744,0.20844,0.232653,0.09853,0.201174,0.12611,0.133093
10205,-3.798994975,-1.949748744,0.208466,0.231144,0.099205,0.202006,0.125447,0.133733
10206,-3.75879397,-1.949748744,0.20847,0.229653,0.099877,0.20283,0.124777,0.134391
10207,-3.718592965,-1.949748744,0.208451,0.228182,0.100546,0.203648,0.124101,0.135071
10208,-3.67839196,-1.949748744,0.208409,0.22673,0.101212,0.204458,0.123418,0.135772
10209,-3.638190955,-1.949748744,0.208343,0.225298,0.101875,0.205261,0.122729,0.136495
10210,-3.59798995,-1.949748744,0.208253,0.223884,0.102535,0.206055,0.122032,0.137241
10211,-3.557788945,-1.949748744,0.208138,0.22249,0.10319,0.206842,0.121329,0.138011
10212,-3.51758794,-1.949748744,0.207999,0.221115,0.103842,0.20762,0.120619,0.138805
10213,-3.477386935,-1.949748744,0.207834,0.219759,0.104489,0.20839,0.119902,0.139626
10214,-3.43718593,-1.949748744,0.207644,0.218422,0.105131,0.209151,0.119179,0.140473
10215,-3.396984925,-1.949748744,0.207427,0.217105,0.105769,0.209903,0.118448,0.141347
10216,-3.35678392,-1.949748744,0.207184,0.215806,0.106401,0.210647,0.117711,0.142251
10217,-3.316582915,-1.949748744,0.206915,0.214527,0.107028,0.21138,0.116966,0.143184
10218,-3.27638191,-1.949748744,0.206618,0.213267,0.107649,0.212104,0.116215,0.144148
10219,-3.236180905,-1.949748744,0.206293,0.212025,0.108263,0.212818,0.115456,0.145144
10220,-3.195979899,-1.949748744,0.205941,0.210803,0.10887,0.213522,0.11469,0.146174
10221,-3.155778894,-1.949748744,0.20556,0.2096,0.109471,0.214215,0.113918,0.147237
10222,-3.115577889,-1.949748744,0.20515,0.208415,0.110064,0.214896,0.113138,0.148337
10223,-3.075376884,-1.949748744,0.20471,0.20725,0.110649,0.215567,0.11235,0.149474
10224,-3.035175879,-1.949748744,0.204241,0.206103,0.111225,0.216225,0.111556,0.15065
10225,-2.994974874,-1.949748744,0.203741,0.204975,0.111793,0.216872,0.110754,0.151866
10226,-2.954773869,-1.949748744,0.203211,0.203865,0.112351,0.217505,0.109944,0.153123
10227,-2.914572864,-1.949748744,0.202649,0.202774,0.112899,0.218126,0.109128,0.154424
10228,-2.874371859,-1.949748744,0.202056,0.201702,0.113437,0.218732,0.108303,0.15577
10229,-2.834170854,-1.949748744,0.20143,0.200648,0.113964,0.219325,0.107471,0.157162
10230,-2.793969849,-1.949748744,0.200771,0.199612,0.11448,0.219903,0.106631,0.158603
10231,-2.753768844,-1.949748744,0.20008,0.198594,0.114983,0.220465,0.105784,0.160094
10232,-2.713567839,-1.949748744,0.199355,0.197595,0.115473,0.221011,0.104928,0.161638
10233,-2.673366834,-1.949748744,0.198595,0.196613,0.11595,0.221541,0.104065,0.163235
10234,-2.633165829,-1.949748744,0.197801,0.195649,0.116414,0.222054,0.103194,0.164889
10235,-2.592964824,-1.949748744,0.196971,0.194703,0.116862,0.222548,0.102314,0.166602
10236,-2.552763819,-1.949748744,0.196106,0.193773,0.117295,0.223024,0.101426,0.168376
10237,-2.512562814,-1.949748744,0.195205,0.192861,0.117711,0.22348,0.10053,0.170213
10238,-2.472361809,-1.949748744,0.194266,0.191967,0.118111,0.223915,0.099626,0.172116
10239,-2.432160804,-1.949748744,0.193291,0.191088,0.118492,0.224329,0.098713,0.174087
10240,-2.391959799,-1.949748744,0.192277,0.190226,0.118856,0.224721,0.097791,0.176129
10241,-2.351758794,-1.949748744,0.191225,0.189381,0.119199,0.22509,0.096861,0.178245
10242,-2.311557789,-1.949748744,0.190134,0.188551,0.119522,0.225434,0.095921,0.180438
10243,-2.271356784,-1.949748744,0.189003,0.187736,0.119824,0.225752,0.094973,0.182711
10244,-2.231155779,-1.949748744,0.187832,0.186937,0.120104,0.226044,0.094016,0.185066
10245,-2.190954774,-1.949748744,0.186621,0.186153,0.12036,0.226308,0.09305,0.187508
10246,-2.150753769,-1.949748744,0.185369,0.185383,0.120593,0.226543,0.092074,0.190039
10247,-2.110552764,-1.949748744,0.184074,0.184627,0.120799,0.226748,0.091088,0.192664
10248,-2.070351759,-1.949748744,0.182738,0.183884,0.12098,0.22692,0.090094,0.195385
10249,-2.030150754,-1.949748744,0.181359,0.183154,0.121132,0.227059,0.089089,0.198207
10250,-1.989949749,-1.949748744,0.179936,0.182436,0.121256,0.227163,0.088075,0.201133
10251,-1.949748744,-1.949748744,0.17847,0.18173,0.121351,0.227231,0.08705,0.204168
10252,-1.909547739,-1.949748744,0.176959,0.181035,0.121413,0.22726,0.086016,0.207316
10253,-1.869346734,-1.949748744,0.175403,0.180351,0.121444,0.227249,0.084971,0.210582
10254,-1.829145729,-1.949748744,0.173802,0.179675,0.121441,0.227196,0.083916,0.213969
10255,-1.788944724,-1.949748744,0.172156,0.179009,0.121403,0.2271,0.08285,0.217483
10256,-1.748743719,-1.949748744,0.170463,0.17835,0.121328,0.226957,0.081774,0.221128
10257,-1.708542714,-1.949748744,0.168723,0.177698,0.121216,0.226766,0.080687,0.224909
10258,-1.668341709,-1.949748744,0.166937,0.177052,0.121065,0.226525,0.079589,0.228832
10259,-1.628140704,-1.949748744,0.165103,0.176411,0.120873,0.226232,0.07848,0.232902
10260,-1.587939698,-1.949748744,0.163221,0.175773,0.120638,0.225883,0.07736,0.237124
10261,-1.547738693,-1.949748744,0.161291,0.175138,0.120361,0.225478,0.076229,0.241504
10262,-1.507537688,-1.949748744,0.159313,0.174503,0.120038,0.225012,0.075086,0.246048
10263,-1.467336683,-1.949748744,0.157287,0.173869,0.119669,0.224483,0.073932,0.250761
10264,-1.427135678,-1.949748744,0.155211,0.173232,0.119251,0.22389,0.072767,0.255649
10265,-1.386934673,-1.949748744,0.153087,0.172592,0.118784,0.223228,0.07159,0.260719
10266,-1.346733668,-1.949748744,0.150915,0.171946,0.118265,0.222495,0.070401,0.265977
10267,-1.306532663,-1.949748744,0.148693,0.171294,0.117694,0.221688,0.069201,0.271429
10268,-1.266331658,-1.949748744,0.146423,0.170633,0.117069,0.220805,0.06799,0.277081
10269,-1.226130653,-1.949748744,0.144105,0.169961,0.116388,0.219841,0.066767,0.282939
10270,-1.185929648,-1.949748744,0.141738,0.169276,0.115649,0.218795,0.065532,0.28901
10271,-1.145728643,-1.949748744,0.139324,0.168576,0.114852,0.217662,0.064286,0.2953
10272,-1.105527638,-1.949748744,0.136862,0.167859,0.113995,0.216439,0.063029,0.301816
10273,-1.065326633,-1.949748744,0.134354,0.167122,0.113076,0.215125,0.061761,0.308563
10274,-1.025125628,-1.949748744,0.132187,0.166382,0.111932,0.213428,0.060654,0.315417
10275,-0.984924623,-1.949748744,0.130187,0.165632,0.110636,0.211476,0.05963,0.322438
10276,-0.944723618,-1.949748744,0.12831,0.164839,0.109458,0.209622,0.05865,0.329121
10277,-0.904522613,-1.949748744,0.12713,0.16394,0.109033,0.208578,0.057903,0.333416
10278,-0.864321608,-1.949748744,0.12596,0.16304,0.108605,0.207515,0.057163,0.337717
10279,-0.824120603,-1.949748744,0.1248,0.162138,0.108174,0.206433,0.056431,0.342024
10280,-0.783919598,-1.949748744,0.12365,0.161235,0.107741,0.205333,0.055707,0.346335
10281,-0.743718593,-1.949748744,0.12251,0.160331,0.107305,0.204214,0.054991,0.350649
10282,-0.703517588,-1.949748744,0.121381,0.159427,0.106867,0.203077,0.054283,0.354965
10283,-0.663316583,-1.949748744,0.120263,0.158522,0.106427,0.201923,0.053583,0.359282
10284,-0.623115578,-1.949748744,0.119229,0.157518,0.106023,0.200721,0.052896,0.363613
10285,-0.582914573,-1.949748744,0.118591,0.155984,0.105813,0.19934,0.052249,0.368023
10286,-0.542713568,-1.949748744,0.11787,0.154437,0.105564,0.197921,0.051575,0.372633
10287,-0.502512563,-1.949748744,0.116087,0.152325,0.104867,0.196073,0.050441,0.380207
10288,-0.462311558,-1.949748744,0.114355,0.150274,0.104172,0.19422,0.049349,0.38763
10289,-0.422110553,-1.949748744,0.112675,0.148284,0.103478,0.192366,0.048298,0.394899
10290,-0.381909548,-1.949748744,0.111047,0.146353,0.10279,0.190514,0.047285,0.402011
10291,-0.341708543,-1.949748744,0.109472,0.144482,0.102107,0.188665,0.046311,0.408963
10292,-0.301507538,-1.949748744,0.10795,0.142669,0.101432,0.186822,0.045374,0.415754
10293,-0.261306533,-1.949748744,0.106479,0.140914,0.100766,0.184988,0.044472,0.422381
10294,-0.221105528,-1.949748744,0.105061,0.139216,0.10011,0.183164,0.043605,0.428844
10295,-0.180904523,-1.949748744,0.103695,0.137574,0.099465,0.181351,0.042772,0.435141
10296,-0.140703518,-1.949748744,0.10238,0.135989,0.098834,0.179552,0.041972,0.441274
10297,-0.100502513,-1.949748744,0.101116,0.134458,0.098215,0.177767,0.041204,0.44724
10298,-0.060301508,-1.949748744,0.099902,0.132982,0.097611,0.175997,0.040466,0.453042
10299,-0.020100503,-1.949748744,0.098739,0.13156,0.097021,0.174243,0.039759,0.458678
10300,0.020100503,-1.949748744,0.097624,0.130191,0.096447,0.172506,0.03908,0.464151
10301,0.060301508,-1.949748744,0.096559,0.128874,0.095889,0.170786,0.03843,0.469461
10302,0.100502513,-1.949748744,0.095541,0.12761,0.095348,0.169084,0.037807,0.47461
10303,0.140703518,-1.949748744,0.094571,0.126397,0.094823,0.1674,0.03721,0.479599
10304,0.180904523,-1.949748744,0.093648,0.125235,0.094315,0.165733,0.03664,0.484429
10305,0.221105528,-1.949748744,0.092771,0.124124,0.093824,0.164083,0.036094,0.489103
10306,0.261306533,-1.949748744,0.09194,0.123063,0.09335,0.162452,0.035573,0.493623
10307,0.301507538,-1.949748744,0.091154,0.122051,0.092893,0.160837,0.035075,0.497991
10308,0.341708543,-1.949748744,0.090411,0.121088,0.092454,0.159238,0.0346,0.502209
10309,0.381909548,-1.949748744,0.089713,0.120174,0.092032,0.157655,0.034147,0.506279
10310,0.422110553,-1.949748744,0.089057,0.119308,0.091626,0.156088,0.033716,0.510204
10311,0.462311558,-1.949748744,0.088445,0.118491,0.091237,0.154535,0.033306,0.513986
10312,0.502512563,-1.949748744,0.087874,0.117721,0.090864,0.152995,0.032917,0.517629
10313,0.542713568,-1.949748744,0.087344,0.116999,0.090508,0.151467,0.032548,0.521134
10314,0.582914573,-1.949748744,0.086855,0.116325,0.090166,0.149951,0.032199,0.524504
10315,0.623115578,-1.949748744,0.086406,0.115698,0.08984,0.148445,0.031869,0.527743
10316,0.663316583,-1.949748744,0.085998,0.115118,0.089528,0.146948,0.031557,0.530852
10317,0.703517588,-1.949748744,0.085628,0.114586,0.089229,0.145457,0.031264,0.533835
10318,0.743718593,-1.949748744,0.085298,0.114101,0.088944,0.143973,0.030989,0.536695
10319,0.783919598,-1.949748744,0.085006,0.113664,0.088671,0.142493,0.030732,0.539435
10320,0.824120603,-1.949748744,0.084752,0.113275,0.08841,0.141016,0.030491,0.542057
10321,0.864321608,-1.949748744,0.084536,0.112934,0.088159,0.139539,0.030268,0.544564
10322,0.904522613,-1.949748744,0.084357,0.112641,0.087918,0.138062,0.030062,0.54696
10323,0.944723618,-1.949748744,0.084215,0.112397,0.087685,0.136582,0.029873,0.549247
10324,0.984924623,-1.949748744,0.08411,0.112203,0.08746,0.135098,0.0297,0.551429
10325,1.025125628,-1.949748744,0.084042,0.11206,0.087241,0.133606,0.029543,0.553509
10326,1.065326633,-1.949748744,0.08401,0.111967,0.087026,0.132106,0.029402,0.555489
10327,1.105527638,-1.949748744,0.084014,0.111926,0.086816,0.130595,0.029277,0.557372
10328,1.145728643,-1.949748744,0.084054,0.111938,0.086607,0.12907,0.029168,0.559163
10329,1.185929648,-1.949748744,0.08413,0.112003,0.086398,0.127531,0.029075,0.560863
10330,1.226130653,-1.949748744,0.084241,0.112124,0.086188,0.125973,0.028998,0.562476
10331,1.266331658,-1.949748744,0.084387,0.112301,0.085975,0.124394,0.028936,0.564005
10332,1.306532663,-1.949748744,0.084568,0.112537,0.085757,0.122793,0.028891,0.565454
10333,1.346733668,-1.949748744,0.084784,0.112831,0.085532,0.121167,0.028861,0.566825
10334,1.386934673,-1.949748744,0.085035,0.113188,0.085297,0.119512,0.028848,0.568121
10335,1.427135678,-1.949748744,0.08532,0.113607,0.085049,0.117827,0.028851,0.569345
10336,1.467336683,-1.949748744,0.08564,0.114092,0.084788,0.116108,0.02887,0.570502
10337,1.507537688,-1.949748744,0.085993,0.114646,0.084509,0.114354,0.028905,0.571593
10338,1.547738693,-1.949748744,0.086381,0.11527,0.084211,0.11256,0.028958,0.572621
10339,1.587939698,-1.949748744,0.086801,0.115967,0.083889,0.110725,0.029027,0.573591
10340,1.628140704,-1.949748744,0.087255,0.116741,0.083541,0.108846,0.029114,0.574504
10341,1.668341709,-1.949748744,0.087741,0.117595,0.083163,0.10692,0.029218,0.575363
10342,1.708542714,-1.949748744,0.08826,0.118532,0.082752,0.104945,0.029341,0.576171
10343,1.748743719,-1.949748744,0.088934,0.119033,0.083017,0.103968,0.029405,0.575644
10344,1.788944724,-1.949748744,0.089686,0.119443,0.083488,0.103265,0.029464,0.574654
10345,1.829145729,-1.949748744,0.090488,0.119894,0.083986,0.102571,0.029535,0.573525
10346,1.869346734,-1.949748744,0.091341,0.120386,0.084514,0.101886,0.029618,0.572256
10347,1.909547739,-1.949748744,0.092245,0.120919,0.085069,0.101208,0.029714,0.570845
10348,1.949748744,-1.949748744,0.093202,0.121493,0.085654,0.100537,0.029823,0.569291
10349,1.989949749,-1.949748744,0.094213,0.12211,0.086269,0.099872,0.029944,0.567592
